"","SPECIES","LON","LAT","KG","DEPTH"
"5109","DPS",12.36,36.86,200,-332
"5110","HKE",12.36,36.86,60,-332
"5112","DPS",12.51,36.86,200,-346
"5115","DPS",12.64,36.86,80,-387
"5117","DPS",12.66,36.86,90,-458
"5121","DPS",12.69,36.86,174,-471
"5138","DPS",13.07,36.86,145,-116
"5142","ARS",13.86,36.86,87,-688
"5143","DPS",13.86,36.86,79,-688
"5153","ARS",14.1,36.86,87,-564
"5154","DPS",14.1,36.86,140,-564
"5160","DPS",14.14,36.86,80,-530
"5166","DPS",14.17,36.86,137,-455
"5170","ARS",14.19,36.86,70,-397
